f,cm_angle.dist_ctr2best.mean,cm_angle.dist_ctr2best.sd,cm_angle.dist_ctr2worst.mean,cm_angle.dist_ctr2worst.sd,cm_angle.angle.mean,cm_angle.angle.sd,cm_angle.y_ratio_best2worst.mean,cm_angle.y_ratio_best2worst.sd,cm_angle.costs_fun_evals,cm_angle.costs_runtime,cm_grad.mean,cm_grad.sd,cm_grad.costs_fun_evals,cm_grad.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_fun_evals,ela_distr.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.mmce_mda_10,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.mmce_mda_25,ela_level.lda_qda_25,ela_level.lda_mda_25,ela_level.qda_mda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.mmce_mda_50,ela_level.lda_qda_50,ela_level.lda_mda_50,ela_level.qda_mda_50,ela_level.costs_fun_evals,ela_level.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_fun_evals,ela_meta.costs_runtime,basic.dim,basic.observations,basic.lower_min,basic.lower_max,basic.upper_min,basic.upper_max,basic.objective_min,basic.objective_max,basic.blocks_min,basic.blocks_max,basic.cells_total,basic.cells_filled,basic.minimize_fun,basic.costs_fun_evals,basic.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_fun_evals,disp.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_fun_evals,nbc.costs_runtime,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init,pca.costs_fun_evals,pca.costs_runtime,ic.h.max,ic.eps.s,ic.eps.max,ic.eps.ratio,ic.m0,ic.costs_fun_evals,ic.costs_runtime
3,14.038945920681801,,14.3766346140559,,105.108417421372,,1.0,,0.0,0.00300000000015643,0.11012432416699301,,0.0,0.0979999999999563,1.35208660208406,2.23794144289849,2.0,0.0,0.00199999999995271,0.10800000000000001,0.096,0.096,1.125,1.125,1.0,0.177,0.17,0.172,1.04117647058824,1.02906976744186,0.9883720930232559,0.22699999999999998,0.201,0.215,1.12935323383085,1.05581395348837,0.9348837209302329,0.0,5.48900000000003,0.53234682771434,1918.5267695699,1.172130201249,143.226498813597,122.193335399922,0.46115808390282603,0.9171544056684141,90.51271171390829,1.0,0.0,0.590999999999894,23,1000,-5,-5,5,5,583.668700802492,5795.54668192365,1,1,1,1,True,0,0.00100000000020373,0.846319093609093,0.8674582523849259,0.884519537789838,0.927419539457908,0.86011199554233,0.8714650189162401,0.8838504979429559,0.927320573020264,-2.9782568568519503,-2.5685908414,-2.2379519127445597,-1.40657196368375,-2.71452536260433,-2.49422005472467,-2.25387995496866,-1.41034357192323,0.0,0.0479999999997744,0.9986815133236779,0.9645413510069241,0.733891853205812,0.0624986310610908,-0.407106841398531,0.0,0.11200000000008,0.8695652173913041,0.8695652173913041,0.0416666666666667,0.875,0.0569995337357473,0.0574437108689983,0.9996745033662149,0.0742609364841922,0.0,0.00399999999990541,0.821954465612056,2.32732732732733,16.0770442167382,1.58658658658659,0.612224448897796,0.0,0.31899999999996004
4,12.158226026431802,,15.782280044115,,83.45164247589041,,1.0,,0.0,0.00300000000015643,0.10801393445395802,,0.0,0.0880000000001928,1.0741608600298,1.05992451505377,3.0,0.0,0.00100000000020373,0.106,0.10300000000000001,0.10400000000000001,1.0291262135922299,1.01923076923077,0.9903846153846151,0.196,0.191,0.17800000000000002,1.0261780104712,1.10112359550562,1.0730337078651702,0.23199999999999998,0.204,0.21600000000000003,1.13725490196078,1.07407407407407,0.944444444444445,0.0,5.3739999999998,0.561674367254423,8490.59036847963,0.68786621780705,1072.1380498690598,1558.64326829,0.502508302212646,0.9188083297204371,1175.24743597559,1.0,0.0,0.5900000000001461,23,1000,-5,-5,5,5,358.71576203069395,32643.3239970636,1,1,1,1,True,0,0.0,0.843326207848866,0.887107297229631,0.912788882365896,0.9453847713875692,0.836109244405822,0.8883233786625458,0.9125706933327858,0.9463123802571,-3.0482262368271695,-2.19642668889393,-1.6967688932866103,-1.06258724258192,-3.19222322814268,-2.17520935443522,-1.70292621174176,-1.04571405620552,0.0,0.0570000000002437,0.9326752633275659,0.9616660232403409,0.7229310183125459,0.0618092210458835,-0.397067379035492,0.0,0.11299999999982901,0.91304347826087,0.91304347826087,0.0416666666666667,0.875,0.0544038333102351,0.0547521151693647,0.9999945060959721,0.073746392237167,0.0,0.00400000000036016,0.855598838957418,3.2082082082082097,153.881775003835,2.5875875875875898,0.608216432865731,0.0,0.30999999999994504
4,13.884366303701,,14.3483607873765,,84.6348442211364,,1.0,,0.0,0.01299999999992,0.12677964617480197,,0.0,0.0850000000000364,1.1272928678815801,1.07528566219016,3.0,0.0,0.00200000000040745,0.094,0.098,0.09300000000000001,0.9591836734693879,1.01075268817204,1.0537634408602201,0.184,0.163,0.182,1.12883435582822,1.01098901098901,0.895604395604396,0.203,0.177,0.19399999999999998,1.14689265536723,1.0463917525773199,0.912371134020619,0.0,5.23699999999963,0.6138697765558822,9818.00361116554,4.671625099312389,1280.89017354091,274.185138214419,0.554702205213059,0.936970595411926,404.530491947712,1.0,0.0,0.562999999999647,23,1000,-5,-5,5,5,1253.4970401378998,35988.8292544371,1,1,1,1,True,0,0.0009999999997489788,0.8863612522606641,0.892251466147307,0.9184154114474771,0.9459772196024809,0.891147126498359,0.89789076694425,0.918751480668356,0.945473849678967,-2.2040963270626,-2.08985185454393,-1.5823853707539999,-1.04780644120618,-2.11344072219137,-1.9825090905707499,-1.5774864167518798,-1.05865635702361,0.0,0.0469999999995707,0.9118480028777141,0.95900641313178,0.658274195009219,0.0677970798688371,-0.4033122800403421,0.0,0.129999999999654,0.8695652173913041,0.91304347826087,0.0416666666666667,0.875,0.0560121093637012,0.0552269277930643,0.9999955384673042,0.0794713315183556,0.0,0.00400000000036016,0.8400275908116579,3.2282282282282297,193.770333747799,2.5675675675675698,0.595190380761523,0.0,0.34400000000005104
4,7.98199157893722,,13.2545893477656,,92.2633763858438,,1.0,,0.0,0.00300000000015643,0.10824959083503802,,0.0,0.0869999999999891,1.30751970089468,1.1277451220810701,5.0,0.0,0.00100000000020373,0.10300000000000001,0.1,0.10800000000000001,1.03,0.953703703703704,0.9259259259259259,0.21100000000000002,0.203,0.21100000000000002,1.03940886699507,1.0,0.9620853080568721,0.24100000000000002,0.231,0.243,1.04329004329004,0.991769547325103,0.9506172839506171,0.0,5.4369999999999,0.520617832977141,5033.98472376111,4.0775991411579,751.74227001802,184.359041679744,0.429753929252183,0.877452496579244,377.494303184008,1.0,0.0,0.592000000000098,23,1000,-5,-5,5,5,984.440342362619,18388.0380424498,1,1,1,1,True,0,0.00100000000020373,0.868161079038625,0.8829957381638199,0.9072216711435741,0.9462540035659092,0.8655244525585172,0.883061595735001,0.905688934759394,0.945135916920904,-2.54967522708776,-2.2627829907284998,-1.7942698936768002,-1.03941108334234,-2.60427888074106,-2.2646512497554103,-1.8264459234358599,-1.0625082075705101,0.0,0.0399999999999636,0.942975487875437,0.961108893579942,0.709388627013183,0.063366667935031,-0.3321813401413,0.0,0.114000000000033,0.91304347826087,0.91304347826087,0.0416666666666667,0.875,0.0565518237594578,0.0559923321445496,0.9999829481563459,0.0745914718024517,0.0,0.012000000000171002,0.823525544459088,2.9679679679679705,67.11611767496291,2.28728728728729,0.620240480961924,0.0,0.32699999999977103
4,13.1609093650234,,17.044394620800098,,99.3100996320807,,1.0,,0.0,0.00300000000015643,0.110301196228815,,0.0,0.0940000000000509,0.9199491127476009,0.325006783103273,5.0,0.0,0.00199999999995271,0.086,0.086,0.08800000000000001,1.0,0.9772727272727271,0.9772727272727271,0.17800000000000002,0.16899999999999998,0.16699999999999998,1.05325443786982,1.06586826347305,1.01197604790419,0.192,0.191,0.17800000000000002,1.0052356020942401,1.07865168539326,1.0730337078651702,0.0,5.4050000000002,0.621459776034058,11323.4447050295,0.410894682086051,1922.81191206103,4679.57361311954,0.5516692156062061,0.946040742770486,2920.2977050303,1.0,0.0,0.559999999999945,23,1000,-5,-5,5,5,926.49920024467,47604.2230310344,1,1,1,1,True,0,0.00100000000020373,0.8589204507115219,0.897243846038864,0.920590422868398,0.9551043779014841,0.865656433977408,0.89498088259306,0.92161787752463,0.9550551971109721,-2.73616999414842,-1.9929061766964298,-1.5401105496248502,-0.87072899420313,-2.6089062941559504,-2.0394354900746996,-1.5221541211799199,-0.872812763709621,0.0,0.0489999999999782,0.9394734284447791,0.960030052879542,0.712181592119109,0.0650185109723281,-0.375930258337563,0.0,0.128999999999905,0.91304347826087,0.91304347826087,0.0416666666666667,0.875,0.0552324849948198,0.055023181692495,0.9999973389934529,0.0753819320976706,0.0,0.00399999999990541,0.8340705044913979,3.30830830830831,243.998629725955,2.68768768768769,0.6092184368737479,0.0,0.33699999999998903
4,12.422225959249198,,15.82457695592,,86.4796356397743,,1.0,,0.0,0.00300000000015643,0.106231212654555,,0.0,0.0869999999999891,1.03308252880688,0.971328261544853,6.0,0.0,0.00199999999995271,0.099,0.092,0.099,1.07608695652174,1.0,0.9292929292929291,0.195,0.17800000000000002,0.19699999999999998,1.09550561797753,0.9898477157360409,0.9035532994923859,0.25,0.226,0.261,1.10619469026549,0.957854406130268,0.865900383141762,0.0,5.21399999999994,0.49320782861615503,8846.89743905705,1.2974776855485601,1097.30226885168,845.719568878557,0.420684557542258,0.897840795076828,258.958657735937,1.0,0.0,0.55600000000004,23,1000,-5,-5,5,5,1004.2257148097999,33446.9612832965,1,1,1,1,True,0,0.00100000000020373,0.8505628738766559,0.895245380871734,0.9168380066379741,0.9410327433810269,0.850903753740579,0.8939620793176171,0.9170016024256991,0.941901652608331,-2.90240646442301,-2.03457127170057,-1.61519371651342,-1.1452772897876398,-2.89842247548911,-2.06137109599116,-1.61348408826042,-1.12942854091571,0.0,0.0590000000001965,0.9406044726080991,0.96262134932523,0.7186864091147159,0.0621982782253806,-0.40949496238701893,0.0,0.12100000000009499,0.8695652173913041,0.91304347826087,0.0416666666666667,0.875,0.0565202060833017,0.0565175477669276,0.9999945035076461,0.0747954302433638,0.0,0.00500000000010914,0.847980996164489,3.1681681681681697,193.770333747799,2.5675675675675698,0.625250501002004,0.0,0.34499999999979997
4,12.6829738166394,,16.8129530683365,,89.51972953744551,,1.0,,0.0,0.00399999999990541,0.09646095396359,,0.0,0.0869999999999891,1.05199117804786,0.7226811662006178,3.0,0.0,0.00199999999995271,0.099,0.094,0.1,1.0531914893617,0.99,0.94,0.205,0.207,0.21100000000000002,0.990338164251208,0.9715639810426541,0.9810426540284359,0.221,0.2,0.19899999999999998,1.105,1.1105527638191002,1.00502512562814,0.0,5.38599999999997,0.55620305554996,8469.838852413,7.29739465870383,1241.3737646789,170.111912913778,0.49802456534099104,0.904112215148227,126.742103357274,1.0,0.0,0.5850000000000359,23,1000,-5,-5,5,5,434.334685935475,31877.8175253714,1,1,1,1,True,0,0.0,0.8714314783786831,0.88658381562068,0.905239891678052,0.940012817406407,0.870140859570735,0.8873721283853009,0.9072084859509421,0.940562075412986,-2.50915718123766,-2.21344252788515,-1.84934852864833,-1.1707163471184598,-2.53679243510565,-2.2001803781371,-1.8126780302374599,-1.16111716858968,0.0,0.043999999999869,0.9349042524108121,0.9626400585611691,0.702026976870219,0.0616831936356605,-0.420319418952209,0.0,0.125,0.8695652173913041,0.91304347826087,0.0416666666666667,0.875,0.0560961647854694,0.0563017519109717,0.9999944868805741,0.0724642330524315,0.0,0.00400000000036016,0.8483623244360021,3.2082082082082097,185.04070195423,2.5075075075075097,0.622244488977956,0.0,0.302999999999884
4,12.9815091915712,,15.3811246944295,,108.875684233811,,1.0,,0.0,0.0029999999997016896,0.0990044323584091,,0.0,0.0940000000000509,1.16144013045407,0.880316315634525,4.0,0.0,0.00199999999995271,0.098,0.105,0.1,0.933333333333333,0.98,1.05,0.193,0.19399999999999998,0.22,0.9948453608247421,0.8772727272727271,0.8818181818181821,0.253,0.23,0.254,1.1,0.996062992125984,0.905511811023622,0.0,5.21500000000015,0.515698693793363,7750.257428176071,0.283920459024373,973.6749563377521,3429.39342829876,0.45389295027928295,0.886505051588022,209.689187757281,1.0,0.0,0.559999999999945,23,1000,-5,-5,5,5,897.4864534393599,26729.8532175922,1,1,1,1,True,0,0.0009999999997489788,0.840077820238427,0.8719361891035459,0.9006688232026379,0.936361685188728,0.8408947865341251,0.8673518963119491,0.8996530423876942,0.936221344291192,-3.10177057016468,-2.48386159026831,-1.92657779770906,-1.23429690810098,-3.08915455806956,-2.5754686801329303,-1.9483161786081398,-1.2383134449121698,0.0,0.0609999999996944,0.943171965416196,0.959420555555126,0.666074083301714,0.0666321199713782,-0.404947079524086,0.0,0.119999999999891,0.91304347826087,0.91304347826087,0.0416666666666667,0.875,0.0574770889300359,0.0576192246440898,0.999992134761385,0.0740634335157272,0.0,0.00500000000010914,0.8431419678340691,3.0880880880880897,97.0480887738031,2.44744744744745,0.603206412825651,0.0,0.32999999999992696
4,10.8083761062056,,13.499103691145802,,76.8379373138786,,1.0,,0.0,0.00399999999990541,0.08979313061444501,,0.0,0.0900000000001455,1.35545110797499,1.3714402229731202,8.0,0.0,0.00199999999995271,0.10400000000000001,0.1,0.109,1.04,0.9541284403669721,0.917431192660551,0.205,0.18600000000000003,0.21,1.10215053763441,0.9761904761904759,0.8857142857142858,0.23399999999999999,0.20800000000000002,0.212,1.125,1.1037735849056598,0.981132075471698,0.0,5.25099999999975,0.5151243764775499,7276.506312757049,2.41261651306051,1008.82505325637,418.145630602783,0.442273006323218,0.8987696214115551,3134.89436288024,1.0,0.0,0.774000000000342,23,1000,-5,-5,5,5,1845.32209244,27734.257554159398,1,1,1,1,True,0,0.00100000000020373,0.8562159725128159,0.8782521083143249,0.901966610365046,0.938821626710833,0.856685445097625,0.8765227761055909,0.902911153119322,0.9388183911638671,-2.79868316722682,-2.3697609606632004,-1.90817020633248,-1.19080600616764,-2.7932420480899,-2.4066067399659503,-1.8922896539880902,-1.1924472185486599,0.0,0.0470000000000255,0.919355885575549,0.9615965337777491,0.685800903127327,0.0623552983520982,-0.33398422551119705,0.0,0.12100000000009499,0.91304347826087,0.91304347826087,0.0416666666666667,0.875,0.0542289773399705,0.053705099940327,0.999991900507111,0.0751350220098746,0.0,0.00399999999990541,0.819385482621784,3.1481481481481497,106.420924406472,2.38738738738739,0.6242484969939879,0.0,0.327999999999975
4,10.412454729552,,15.8387167624591,,71.8558711139695,,1.0,,0.0,0.0029999999997016896,0.0958683203426049,,0.0,0.0929999999998472,0.8012586015581259,0.684405237051614,2.0,0.0,0.00200000000040745,0.091,0.095,0.094,0.9578947368421049,0.968085106382979,1.0106382978723398,0.19699999999999998,0.18100000000000002,0.19899999999999998,1.08839779005525,0.9899497487437192,0.9095477386934671,0.259,0.243,0.253,1.06584362139918,1.02371541501976,0.960474308300395,0.0,5.26800000000003,0.5269750390009461,10222.5892107815,0.10047420056330199,819.863005231683,8159.93559177555,0.443440230418031,0.8972238727241729,1427.5012544281399,1.0,0.0,0.5619999999998979,23,1000,-5,-5,5,5,975.456073862348,37369.394312991804,1,1,1,1,True,0,0.00100000000020373,0.847954029952289,0.8695611592738121,0.9004484722739109,0.9371116481398509,0.8517028589142092,0.8726367647751121,0.90015548495991,0.9375428671731341,-2.9496485134514905,-2.5304763587197003,-1.9312712837896397,-1.22001611433367,-2.8803691707056998,-2.47377079245836,-1.9392758409223998,-1.21310227943707,0.0,0.0450000000000728,0.9879907050827521,0.965879069799242,0.7290960640374841,0.0610564892365823,-0.429551633601787,0.0,0.127999999999702,0.91304347826087,0.91304347826087,0.0416666666666667,0.875,0.0563333120297435,0.05622349212956,0.9999943446252629,0.0736954895284663,0.0,0.00399999999990541,0.862031510926514,3.1481481481481497,233.006141069692,2.5675675675675698,0.6012024048096191,0.0,0.340999999999894
4,11.0456919898525,,14.6772655014224,,91.7333843846254,,1.0,,0.0,0.01299999999992,0.108914388237655,,0.0,0.0880000000001928,1.05268944969628,1.16191036682134,5.0,0.0,0.00200000000040745,0.10099999999999999,0.099,0.102,1.0202020202020199,0.9901960784313729,0.970588235294118,0.218,0.18899999999999997,0.209,1.15343915343915,1.04306220095694,0.9043062200956941,0.24100000000000002,0.239,0.242,1.00836820083682,0.9958677685950409,0.987603305785124,0.0,5.27399999999989,0.476750367825322,5988.359280550981,5.87398349210925,604.665040901309,102.93951995499799,0.38232704154737,0.8512817657408192,150.248408984195,1.0,0.0,0.557999999999993,23,1000,-5,-5,5,5,626.347348727911,24014.0174047262,1,1,1,1,True,0,0.0,0.836562108536255,0.8681223030829921,0.899314564184345,0.9409634688402351,0.8360854217495041,0.867464592215604,0.898905348234092,0.9416820556659491,-3.1811331733685,-2.5668497845445697,-1.9597278028962701,-1.1490791151976698,-3.1937470127164103,-2.58234848424342,-1.9697500095785299,-1.13627941146274,0.0,0.0529999999998836,0.93945162332114,0.9621460321799499,0.7051727581783521,0.062792648304927,-0.41769859236946394,0.0,0.11900000000014199,0.91304347826087,0.91304347826087,0.0416666666666667,0.875,0.053772826401730006,0.053721485661807,0.9999880575702049,0.0727519376223212,0.0,0.00399999999990541,0.844954850144203,3.0280280280280296,116.698981861715,2.38738738738739,0.62124248496994,0.0,0.341999999999643
4,11.555151426368,,15.5266024442322,,100.46146155413601,,1.0,,0.0,0.00399999999990541,0.10983135614155098,,0.0,0.0880000000001928,0.801834218061794,0.420839008016747,4.0,0.0,0.0009999999997489788,0.096,0.10300000000000001,0.107,0.9320388349514559,0.8971962616822429,0.962616822429907,0.172,0.182,0.17800000000000002,0.9450549450549449,0.9662921348314608,1.02247191011236,0.22699999999999998,0.20199999999999999,0.221,1.12376237623762,1.02714932126697,0.9140271493212672,0.0,5.285000000000309,0.5559310161105611,9454.90973952808,2.2574747190649704,881.2974849324071,390.390854652598,0.5288463032616221,0.9069811427664329,1537.2509894938598,1.0,0.0,0.579999999999927,23,1000,-5,-5,5,5,1210.55190748085,37563.8477129385,1,1,1,1,True,0,0.00100000000020373,0.8225034596168391,0.859364082665904,0.904781357569655,0.9389803189685899,0.8139261893521149,0.8586461296359101,0.905132020641867,0.9383579479473759,-3.4660502855185302,-2.7462572531146003,-1.85937484792629,-1.19155721235248,-3.63760969208519,-2.76336689757588,-1.854601031602,-1.20505795633413,0.0,0.0529999999998836,0.9502953586334799,0.962186516850853,0.6722798284138299,0.0633654416309214,-0.427280327926305,0.0,0.11799999999993802,0.8695652173913041,0.8695652173913041,0.0416666666666667,0.875,0.0567050839799711,0.0566780136923156,0.9999946419953909,0.0763301533535455,0.0,0.00399999999990541,0.85064509358851,3.1681681681681697,176.704352608895,2.5675675675675698,0.596192384769539,0.0,0.369000000000142
4,12.2777131154735,,17.5874232027887,,80.18983365906641,,1.0,,0.0,0.00300000000015643,0.10204516275975699,,0.0,0.11099999999987599,1.1297957778774699,0.9024235362360892,4.0,0.0,0.00199999999995271,0.091,0.091,0.092,1.0,0.9891304347826091,0.9891304347826091,0.18100000000000002,0.17600000000000002,0.171,1.02840909090909,1.05847953216374,1.02923976608187,0.247,0.223,0.218,1.1076233183856499,1.13302752293578,1.0229357798165102,0.0,5.40099999999984,0.578067453061204,11650.257052372099,0.714450693904212,1748.2937056567002,2447.04599011993,0.511604288940793,0.939143389765152,8214.35618982434,1.0,0.0,0.574000000000069,23,1000,-5,-5,5,5,1284.37171275389,44213.62064322519,1,1,1,1,True,0,0.00100000000020373,0.869297050759387,0.8935451860311359,0.915678057136818,0.9403576255617758,0.8690480441876021,0.895341420818336,0.915719853749277,0.9402745788549641,-2.53490415023065,-2.0646263248806296,-1.63537276060925,-1.15672755183772,-2.54152165144171,-2.0312185743937,-1.6357129998863797,-1.15915375253382,0.0,0.0470000000000255,0.9118081938061892,0.958739444379562,0.6861782516323299,0.0672004980129016,-0.38280524063842297,0.0,0.130000000000109,0.8695652173913041,0.8695652173913041,0.0416666666666667,0.875,0.0558434830507387,0.0553646191318386,0.9999971742266129,0.0747046263668368,0.0,0.00400000000036016,0.8493210847709921,3.32832832832833,243.998629725955,2.68768768768769,0.622244488977956,0.0,0.3519999999998621
4,12.810825046405801,,17.2833387833628,,78.9787932575077,,1.0,,0.0,0.0149999999998727,0.101812593972937,,0.0,0.0929999999998472,1.04358533831036,0.454730495263902,5.0,0.0,0.00200000000040745,0.105,0.10300000000000001,0.10300000000000001,1.01941747572816,1.01941747572816,1.0,0.193,0.16699999999999998,0.18899999999999997,1.15568862275449,1.02116402116402,0.883597883597884,0.22,0.203,0.193,1.08374384236453,1.13989637305699,1.05181347150259,0.0,5.29899999999998,0.55367691374997,8528.9952122653,3.94510768086144,1307.26169799963,331.362741843889,0.45751181747212605,0.914599982827542,5230.54252622673,1.0,0.0,0.566000000000258,23,1000,-5,-5,5,5,959.3315674011459,29974.2906339348,1,1,1,1,True,0,0.00100000000020373,0.8695560743987,0.8952997199426229,0.9101432428933841,0.9423939817070051,0.8815982103971879,0.896891040052364,0.9116881015084008,0.9426288065478459,-2.54215196330474,-2.0404478114216205,-1.7511703242738301,-1.1226529087242298,-2.309899616122,-2.011551918267,-1.7228761584521202,-1.11925417830378,0.0,0.0539999999996326,0.924536377952942,0.961331395071677,0.676295234212066,0.0657017926648091,-0.415889584564673,0.0,0.126999999999953,0.91304347826087,0.91304347826087,0.0416666666666667,0.875,0.0560180877782883,0.0548135501427722,0.999995236438354,0.0740360247569092,0.0,0.00399999999990541,0.8276957255850391,3.2082082082082097,127.96968682159401,2.5875875875875898,0.6112224448897801,0.0,0.36200000000008004
4,10.7526206045674,,13.9900195121541,,92.69444501786859,,1.0,,0.0,0.00300000000015643,0.104274312001609,,0.0,0.0909999999998945,1.1437860336141599,0.768909167395543,4.0,0.0,0.00199999999995271,0.107,0.102,0.11199999999999999,1.04901960784314,0.955357142857143,0.9107142857142858,0.193,0.18899999999999997,0.18600000000000003,1.02116402116402,1.03763440860215,1.01612903225806,0.23800000000000002,0.237,0.243,1.0042194092827,0.979423868312757,0.9753086419753091,0.0,5.476000000000111,0.495279638513148,6212.278088073929,0.8860699986600079,785.003416744054,885.9383772514631,0.43599785888832204,0.869881080205991,531.768121174759,1.0,0.0,0.58600000000024,23,1000,-5,-5,5,5,1035.56885015194,22143.6551167732,1,1,1,1,True,0,0.0009999999997489788,0.9077072257003901,0.908971121601544,0.927049927402729,0.951344381988098,0.912856181195379,0.905284193468228,0.9274968726525821,0.9518890250166779,-1.7959093166288103,-1.7713153823652,-1.4195229910511002,-0.9467813526792601,-1.6975131015163702,-1.84501120921552,-1.4123205783429,-0.937175022637238,0.0,0.0450000000000728,0.916310283609807,0.9591303664556949,0.681053837059137,0.0658550297744075,-0.39841840680186397,0.0,0.115999999999985,0.91304347826087,0.91304347826087,0.0416666666666667,0.875,0.0555414296538276,0.0555439032771212,0.9999882784181149,0.0727609153683526,0.0,0.00400000000036016,0.8321683198484279,3.0280280280280296,116.698981861715,2.34734734734735,0.5991983967935871,0.0,0.33999999999969105
4,11.940471280316501,,17.624470105638398,,87.17489272650499,,1.0,,0.0,0.00399999999990541,0.08330143512299701,,0.0,0.0879999999997381,0.8946400274579829,0.486389613142944,3.0,0.0,0.00100000000020373,0.092,0.091,0.087,1.01098901098901,1.05747126436782,1.04597701149425,0.20800000000000002,0.18100000000000002,0.20600000000000002,1.14917127071823,1.0097087378640799,0.8786407766990291,0.242,0.233,0.25,1.03862660944206,0.968,0.932,0.0,5.20699999999988,0.500643144036227,7046.22290560876,0.0208733841555959,587.315636147883,28137.0587428408,0.434419545707563,0.858386621570181,4254.46820548512,1.0,0.0,0.5700000000001639,23,1000,-5,-5,5,5,1520.87932897,22084.759789585096,1,1,1,1,True,0,0.0,0.8462331986030079,0.859851333200152,0.8869259115128479,0.92994832884547,0.854921801859895,0.8663142664007459,0.8877906770504029,0.9302696602032741,-2.98134095082363,-2.7173027970776005,-2.19236146828242,-1.3582120066829801,-2.8157503200890397,-2.59463966329327,-2.17781473069565,-1.35336135352974,0.0,0.0519999999996799,0.958880708753314,0.961423760450112,0.705136240058947,0.0658847029451151,-0.432006854677168,0.0,0.129999999999654,0.8695652173913041,0.91304347826087,0.0416666666666667,0.875,0.0566953651881868,0.056407479843873995,0.999987825030931,0.0746349735487763,0.0,0.00399999999990541,0.8532320627147509,3.0280280280280296,116.698981861715,2.40740740740741,0.632264529058116,0.0,0.325000000000273
4,13.3555033787052,,14.177485734242198,,89.4024449361235,,1.0,,0.0,0.00300000000015643,0.10617166532168401,,0.0,0.0979999999999563,0.7842212607413399,0.18757715174346998,4.0,0.0,0.00199999999995271,0.09699999999999999,0.096,0.107,1.01041666666667,0.9065420560747659,0.8971962616822429,0.18899999999999997,0.165,0.174,1.1454545454545502,1.08620689655172,0.9482758620689659,0.218,0.19899999999999998,0.20199999999999999,1.0954773869346701,1.07920792079208,0.985148514851485,0.0,5.29199999999992,0.590388458641228,9840.72413625933,11.275631474207099,1093.42369851921,96.9722805343896,0.558958833453623,0.919357817649239,128.01768439261102,1.0,0.0,0.56899999999996,23,1000,-5,-5,5,5,801.922501325635,35302.0871307572,1,1,1,1,True,0,0.0009999999997489788,0.832094441939103,0.8734217558129279,0.900437686277142,0.9334754136284691,0.82946177938691,0.872333589545017,0.9017569793804091,0.934327568610027,-3.24410737904584,-2.44562134056941,-1.9236458897093502,-1.2853231544460502,-3.2985396416143398,-2.469315759684,-1.9002103860393,-1.27023207772578,0.0,0.0470000000000255,0.9480870696623491,0.961030713568019,0.7141488840927599,0.0649167122720278,-0.428479746946258,0.0,0.125999999999749,0.91304347826087,0.91304347826087,0.0416666666666667,0.875,0.0553336947568467,0.0548867248281482,0.9999954661484071,0.076302889408037,0.0,0.00399999999990541,0.852957309166924,3.2082082082082097,202.91180180466802,2.5875875875875898,0.5861723446893791,0.0,0.34999999999990905
